restaurant_lat,restaurant_lon,customer_lat,customer_lon,restaurant_id,restaurant_rating,prep_time_minutes,order_timestamp,weather_condition,rider_id,rider_total_deliveries,rider_rating,actual_eta_minutes
28.72023802108792,77.0069335045039,28.560898454293802,76.80365754298911,REST_0075,4.627573255302886,17,2025-09-21 01:02:06,clear,RIDER_0175,751,4.799504601418316,87.12723572180613
28.889490557587404,76.82094351544386,28.567730957070577,76.92239630441635,REST_0076,4.587759146700465,24,2025-11-02 11:37:06,clear,RIDER_0176,54,4.8471742444089365,135.26679334281727
28.70174654802169,77.12498490469983,28.749367852575148,77.09632594802028,REST_0077,4.996298425923168,31,2025-10-07 11:16:06,light_rain,RIDER_0177,733,4.6778724839157775,53.37348493020527
28.578907042056773,77.03270705981151,28.636853103844654,77.0747459869111,REST_0078,4.867921671008713,38,2025-10-21 06:55:06,heavy_rain,RIDER_0178,355,4.979578200253348,68.22766373875346
28.72390872299526,76.86064589542305,28.658841826265036,77.15117554593895,REST_0079,4.5269903475264375,23,2025-10-03 11:26:06,clear,RIDER_0179,690,4.73031989000036,94.38252010268292
28.461460339232694,77.28115223535359,28.69600149107967,77.26317558579646,REST_0080,4.5685455696449795,17,2025-11-19 22:32:06,clear,RIDER_0180,497,4.245137905529199,77.96270064717325
28.844329540132698,77.34904605916729,28.784405828119105,77.02641276891612,REST_0081,4.918978450751878,33,2025-11-08 06:12:06,heavy_rain,RIDER_0181,510,4.984411849183739,128.8637198746805
28.651541975389918,77.25395636040848,28.44518487425624,76.89621821730559,REST_0082,4.950767409476263,12,2025-09-05 07:00:06,cloudy,RIDER_0182,293,4.683812289455552,115.91447755314864
28.62467487101982,77.29345338600977,28.78843695610941,77.28002935009705,REST_0083,4.740447795822691,21,2025-09-23 17:54:06,clear,RIDER_0183,797,4.435738842522746,62.416795562235585
28.69293239422676,76.92989434035967,28.68161753443759,76.99961440879872,REST_0084,4.651090318260741,24,2025-09-12 22:31:06,clear,RIDER_0184,505,4.491928500814944,47.76334448749246
28.7123919313947,76.95814377055116,28.734547722427628,76.97212913867601,REST_0085,3.6670487350473366,31,2025-11-09 08:39:06,clear,RIDER_0185,306,4.76612247441123,51.51590929979557
28.435887903113255,76.92511652417951,28.56377588242038,77.25858722305755,REST_0086,4.745483287220954,25,2025-10-16 07:04:06,clear,RIDER_0186,192,4.753238066352206,119.11356628766625
28.7413086106117,77.25903805881934,28.604693418408225,77.36048366284989,REST_0087,3.8797935176836855,16,2025-11-04 06:28:06,clear,RIDER_0187,251,4.841105762810419,61.910769143326036
28.520965840157764,77.36875024736071,28.515582909826957,77.34897676920646,REST_0088,4.345676444028819,27,2025-11-01 07:00:06,clear,RIDER_0188,50,4.240717450941552,38.72941019944617
28.756976316253294,77.23010232404035,28.889649998708702,76.8824654555143,REST_0089,4.108058705656753,22,2025-10-25 10:21:06,clear,RIDER_0189,542,4.948064892740444,130.12827949168613
28.811267397192097,77.32888005892774,28.648501486255157,77.10189489208157,REST_0090,4.018410950955861,36,2025-09-03 22:15:06,light_rain,RIDER_0190,869,4.2615098153161295,107.4824836470944
28.80197925377626,77.1832194569299,28.8980384578983,76.8557221702369,REST_0091,3.9653750022005902,32,2025-11-05 22:19:06,cloudy,RIDER_0191,795,4.480482934391852,117.4928589647526
28.676250483703942,77.03259594033528,28.64489298903063,77.37658557534384,REST_0092,4.783140620986234,35,2025-11-11 18:58:06,light_rain,RIDER_0192,561,4.211372702633254,119.07460097356149
28.660084946155376,77.05545696895818,28.50987563219203,76.9291367315261,REST_0093,4.653704181007766,15,2025-08-28 06:25:06,cloudy,RIDER_0193,406,4.434287523774198,68.76163387160022
28.471437980669705,76.84519285930044,28.653726198368428,76.91845774485947,REST_0094,4.285173128613052,11,2025-10-11 18:32:06,light_rain,RIDER_0194,602,4.6498865461339065,81.80345113914314
28.787673075201567,76.81887431714762,28.419797785899537,77.3333314038039,REST_0095,4.496720740796685,11,2025-08-28 08:19:06,clear,RIDER_0195,880,4.4918434698185115,273.9460074826641
28.535704690223355,77.21728536251345,28.852384900710973,77.38071033307318,REST_0096,4.976791925516014,31,2025-09-22 01:55:06,clear,RIDER_0196,991,4.248518431212552,123.66768838644043
28.64834771140897,77.06305733520671,28.809275125597217,77.21857935557716,REST_0097,4.096302703666915,28,2025-10-09 03:41:06,clear,RIDER_0197,326,4.387022224564624,88.78080984134148
28.542137046463758,77.13132904083278,28.76291026034714,76.87260302021953,REST_0098,4.326650909014362,15,2025-11-21 15:07:06,cloudy,RIDER_0198,800,4.594481593260136,93.71267186638983
28.466914181499845,77.13459674857346,28.704913357721228,77.0915133663244,REST_0099,4.300285568861728,34,2025-10-15 02:10:06,cloudy,RIDER_0199,268,4.897761390085451,103.21302452334584
28.714778848445867,76.96642548799998,28.68991711683518,77.28996305643696,REST_0100,4.9039585627276026,19,2025-09-03 16:55:06,clear,RIDER_0000,420,4.423712857209589,94.76278291976969
28.42716601741145,77.08553550649769,28.89836410703973,77.14348631022494,REST_0101,4.027343626416289,37,2025-11-08 15:16:06,clear,RIDER_0001,101,4.574866639908497,185.91855942902794
28.7743226170631,77.08245613300062,28.538998717009967,76.879556912837,REST_0102,4.979382125326618,26,2025-11-20 07:46:06,clear,RIDER_0002,976,4.910851088501178,102.9486520198577
28.558793397630556,77.03305633273672,28.789842182682786,76.90313264970193,REST_0103,3.9570464203597773,28,2025-10-17 21:16:06,clear,RIDER_0003,248,4.841061610818227,147.80332971326754
28.40006734650224,77.29240523004064,28.690702385106828,77.31848500550089,REST_0104,3.663360552986048,25,2025-09-30 11:25:06,heavy_rain,RIDER_0004,515,4.185347117545898,114.82031105775845
28.655564569618612,77.07069840221256,28.88794027187944,77.11621749821249,REST_0105,3.787060317863084,27,2025-11-03 17:08:06,heavy_rain,RIDER_0005,853,4.361742616829367,102.2533332303795
28.4234259542638,77.1621867147036,28.813901591649124,77.22350206426003,REST_0106,4.139332012796327,36,2025-11-10 15:05:06,clear,RIDER_0006,841,4.788746586085862,143.37190734829343
28.53808477891045,77.3373120722285,28.899262556494794,77.02383751573984,REST_0107,4.474633924749871,28,2025-09-08 13:05:06,cloudy,RIDER_0007,550,4.731031636131269,233.96290571629797
28.75348824372786,77.31974017371536,28.694162497231222,77.1194913497513,REST_0108,4.275237830036029,11,2025-09-29 05:11:06,clear,RIDER_0008,983,4.767225884774243,59.71730206398123
28.43134481081093,77.3342533222675,28.502271978772466,77.38626188423262,REST_0109,4.0644172648616665,12,2025-09-24 03:14:06,cloudy,RIDER_0009,660,4.1594729650829985,35.672181648447776
28.819669246177998,76.96200299787901,28.651843517847364,76.99782182218088,REST_0110,4.343049898560164,24,2025-11-26 01:09:06,cloudy,RIDER_0010,117,4.460088087994174,77.35806227317195
28.40190996132929,76.82098949298484,28.755555567025286,77.20487311650497,REST_0111,4.758209414472002,24,2025-09-24 13:52:06,clear,RIDER_0011,298,4.6951980104421525,237.76315281000606
28.52341193460095,76.9566400799372,28.787180193090794,76.90350333431714,REST_0112,4.75839654145772,21,2025-09-11 23:35:06,cloudy,RIDER_0012,819,4.4058840908384225,92.9810917414988
28.770452028076033,76.96722440737243,28.40025499450797,76.8730439311562,REST_0113,4.589341832273346,29,2025-09-29 07:37:06,light_rain,RIDER_0013,916,4.56448710010455,136.6678868182007
28.55813507486465,77.34561619603498,28.652513544251146,77.27018406675542,REST_0114,4.9286726873650135,22,2025-11-16 01:27:06,clear,RIDER_0014,387,4.759666312400847,56.50815382926781
28.450946194033005,77.18954563970279,28.51761728998532,77.3064649259923,REST_0115,4.385307001156757,32,2025-11-26 13:09:06,clear,RIDER_0015,499,4.503635150535205,88.37562852891232
28.58011695940021,76.84902237576134,28.83745591662739,77.20098701720966,REST_0116,3.5114864564811334,11,2025-09-17 12:26:06,clear,RIDER_0016,140,4.6102274963468215,196.3138547550433
28.53519664319226,76.88122715760666,28.476452722025112,76.89491750252668,REST_0117,3.9363944492182363,27,2025-09-07 03:13:06,clear,RIDER_0017,874,4.343130505848793,49.91984660856409
28.821355951080275,76.89340567532518,28.733228124787416,76.94435277938553,REST_0118,3.9923340567351513,24,2025-10-31 19:54:06,light_rain,RIDER_0018,880,4.365069059903532,75.52268159295927
28.55667395879257,77.17825304890135,28.53303109516246,77.34670542485708,REST_0119,4.320989115955052,27,2025-11-08 19:24:06,clear,RIDER_0019,665,4.187647452964523,96.72994208193997
28.794466235888002,77.2412484153042,28.578271071607134,76.97322242927986,REST_0120,4.857334207081223,22,2025-10-13 19:56:06,clear,RIDER_0020,888,4.991822112623849,168.40822977895255
28.845936072405365,77.31578634633924,28.87027963037842,77.29131630971827,REST_0121,4.757172445314641,15,2025-11-21 23:29:06,cloudy,RIDER_0021,815,4.607039252921357,24.72483626720655
28.616908709788262,77.36438193048375,28.520224062704038,76.97156237334625,REST_0122,3.8482594779624617,17,2025-09-10 11:44:06,clear,RIDER_0022,346,4.194420156184228,116.87934503149738
28.854971571927194,76.92102273443186,28.447501380911465,77.36367754159407,REST_0123,4.279085353916104,25,2025-11-15 19:59:06,clear,RIDER_0023,400,4.164390237818436,275.7444358376408
28.588659026981595,76.98586349083443,28.434642450722112,77.34867174770221,REST_0124,4.4887229531434425,29,2025-10-04 15:55:06,clear,RIDER_0024,809,4.228563391692077,139.44373005927068
28.882039208245054,76.94419372844689,28.65230755504973,76.82595790417727,REST_0125,4.981267310946722,37,2025-09-01 11:26:06,clear,RIDER_0025,666,4.7177944894010615,102.84695619250732
28.444644762262786,77.01525694047969,28.72085574114214,77.26224839212045,REST_0126,3.546954229040462,35,2025-09-02 22:21:06,light_rain,RIDER_0026,275,4.498814862062232,139.48330190588965
28.74350963325162,77.34879906445425,28.563646821785444,76.90167705614064,REST_0127,4.1958159751554795,12,2025-09-11 02:15:06,cloudy,RIDER_0027,312,4.5355555202833,135.44615632224176
28.64690702022846,77.14506754016362,28.745129870896537,76.92916297554383,REST_0128,4.98216298101158,34,2025-09-16 15:36:06,cloudy,RIDER_0028,618,4.696058418828278,90.9485767896091
28.593824402727822,77.24291513839471,28.430516859286616,77.07590712739889,REST_0129,4.965808695542142,26,2025-09-13 09:06:06,clear,RIDER_0029,734,4.728969235319408,119.3696240552688
28.7163559393743,77.09407154167607,28.82866732246144,77.14579088984968,REST_0130,3.9960897763964436,35,2025-11-22 18:16:06,clear,RIDER_0030,175,4.746638639804086,73.43621161693676
28.751928545817165,76.81731474800168,28.80828360486962,76.9954798313823,REST_0131,3.500025104386902,27,2025-10-19 10:42:06,clear,RIDER_0031,142,4.079750893706159,89.64894739776173
28.402181634825155,76.83851729159869,28.892748135696042,77.14523001933253,REST_0132,4.380101877428501,21,2025-10-09 18:17:06,clear,RIDER_0032,170,4.832411149275047,173.07333696788538
28.483476544373598,77.12275381876073,28.86825249045092,76.90239502280468,REST_0133,4.800408276189335,16,2025-10-03 04:01:06,clear,RIDER_0033,953,4.174377142026514,135.11046199845364
28.756523025317158,77.23127342089202,28.578098581959463,76.81340259262862,REST_0134,3.986445836266834,21,2025-10-20 05:57:06,clear,RIDER_0034,274,4.6348320764974815,129.97094946852457
28.7331927067891,76.92919831651724,28.599637692007786,77.14273463301706,REST_0135,4.901404947250655,12,2025-11-10 22:10:06,light_rain,RIDER_0035,564,4.2254831471787355,78.67375104895498
28.883023752564338,77.23314574439539,28.77298242373913,77.11044915597739,REST_0136,3.9990536556668945,21,2025-10-22 10:32:06,heavy_rain,RIDER_0036,153,4.826164370678389,79.7962581966059
28.78051889512539,77.28639946409011,28.467041385977492,77.21379237844556,REST_0137,4.415301979958854,34,2025-10-05 04:52:06,clear,RIDER_0037,721,4.765129866200907,133.409728822193
28.875386353865668,77.04713848701726,28.557007355122416,77.1898932371807,REST_0138,4.5830691097724525,24,2025-08-29 14:26:06,cloudy,RIDER_0038,772,4.175236955224742,119.46592957790497
28.7512702507674,77.24785153970646,28.459270468487823,77.33849182814038,REST_0139,4.018123646743042,26,2025-11-19 17:29:06,clear,RIDER_0039,373,4.550274567130168,109.60974505229356
28.54902610431972,77.04241797019708,28.627443224536414,77.07568117209694,REST_0140,4.02830961802892,21,2025-09-07 05:00:06,clear,RIDER_0040,443,4.721692761412711,44.14679942865582
28.452682461125427,77.20701037767302,28.676002139942657,76.80502168481576,REST_0141,4.204992244525661,18,2025-09-25 21:21:06,clear,RIDER_0041,835,4.169249649310256,199.90388278613298
28.790911931672465,77.25839822959173,28.505580234981373,77.17839160895811,REST_0142,4.752835142156862,31,2025-09-09 22:47:06,heavy_rain,RIDER_0042,388,4.146372626400509,121.84356976261797
28.722074610737955,77.39515597098487,28.413315843457053,77.20507945776194,REST_0143,3.6512761513433425,10,2025-10-03 01:11:06,light_rain,RIDER_0043,230,4.375751184561545,114.682616254757
28.424093006196646,77.00723799723816,28.759677915875262,77.11289699363758,REST_0144,4.447219078098187,34,2025-10-17 12:32:06,clear,RIDER_0044,637,4.918585437842166,192.91892452042345
28.580025232950486,77.04662446834477,28.41000258221308,77.21358292214474,REST_0145,4.51602189396389,25,2025-09-14 01:43:06,clear,RIDER_0045,956,4.067776909402569,89.88392893875772
28.878399907742143,76.8993720356461,28.886701304464175,76.9941502879417,REST_0146,4.336809139983705,34,2025-11-10 01:29:06,cloudy,RIDER_0046,721,4.358872338689659,55.71766111587506
28.6502005728551,76.92244383504108,28.510803628371196,76.88928498191464,REST_0147,4.903757581063434,38,2025-09-24 04:19:06,clear,RIDER_0047,567,4.806342262150632,76.8149345016272
28.61636456800985,77.21603700155903,28.731950046058145,77.19873219837385,REST_0148,4.40298607540182,35,2025-09-07 05:34:06,cloudy,RIDER_0048,727,4.344243814436135,71.63713669010095
28.628849802579644,77.3502273540927,28.617375863119992,76.94711185752932,REST_0149,4.451865126615556,24,2025-11-03 01:51:06,cloudy,RIDER_0049,872,4.055097347410203,120.62721906895902
28.50444136200258,77.03676297099675,28.429836930168552,77.07378954557052,REST_0150,4.39964004187226,20,2025-08-28 11:53:06,clear,RIDER_0050,973,4.632603795079412,38.9141933952999
28.584353585432396,76.90790666810132,28.636091803317232,77.094973638367,REST_0151,4.58302816239225,14,2025-11-26 18:04:06,clear,RIDER_0051,843,4.957892827395675,61.85309907802141
28.584906627993586,76.97105969962979,28.6583803171484,77.08631973028103,REST_0152,3.703114123480842,16,2025-09-28 00:15:06,clear,RIDER_0052,249,4.579653078404318,58.34312881969464
28.426177510093734,77.07303102288489,28.82734160404643,77.15906948620798,REST_0153,4.84141448528646,12,2025-11-10 21:11:06,clear,RIDER_0053,635,4.814421697818334,194.77801257309085
28.783783814258957,76.97439019761921,28.766174534823946,76.81767222535551,REST_0154,3.5637384843785798,22,2025-10-31 01:39:06,clear,RIDER_0054,263,4.0141902564957945,66.75770598994328
28.60825221595194,76.94014744987312,28.43965123737669,77.39380949695806,REST_0155,4.4611159400809735,33,2025-10-05 19:44:06,cloudy,RIDER_0055,275,4.660534829649364,227.06910701043745
28.81108994340821,77.24159069325425,28.504581341716133,77.22978628436314,REST_0156,4.423221398304662,22,2025-10-13 03:14:06,clear,RIDER_0056,158,4.150988421535099,109.28364653463166
28.825174000559947,76.80470695274437,28.55594384210747,77.05523266907926,REST_0157,3.81218169113998,28,2025-09-06 15:05:06,clear,RIDER_0057,164,4.698556003279308,136.20814977959245
28.505997027349327,77.12353831640189,28.458203843232408,76.91479801817414,REST_0158,3.561066460526205,19,2025-09-06 14:21:06,clear,RIDER_0058,305,4.570103658869317,84.14102380805038
28.728676741085064,77.27626008421785,28.628449535457243,76.84810639346601,REST_0159,3.7082530955721635,16,2025-10-21 12:15:06,cloudy,RIDER_0059,647,4.221656978943181,189.09678021445905
28.63614090208149,76.95973697179048,28.892154595431265,77.20331425237568,REST_0160,3.9075080824268325,29,2025-11-18 11:46:06,clear,RIDER_0060,455,4.585028200106785,119.24363017999983
28.84007836896074,77.1619749063672,28.65730639561888,76.99017336897514,REST_0161,4.823158535838566,30,2025-09-23 03:45:06,clear,RIDER_0061,567,4.6761619048270155,97.38505244740222
28.507870339588226,77.20134006337118,28.770941084161585,76.93768707494992,REST_0162,4.783601606269985,32,2025-11-26 17:22:06,clear,RIDER_0062,528,4.902136664916714,122.28542753372658
28.73890660015502,77.19301481784305,28.74146889884967,77.0279726322674,REST_0163,3.5957833613990777,24,2025-10-15 10:40:06,heavy_rain,RIDER_0063,341,4.888846841156726,73.38277568689445
28.70387606112636,77.06750978051923,28.824955717546068,77.15575385268463,REST_0164,3.933902012046027,27,2025-09-15 02:04:06,clear,RIDER_0064,688,4.936423299792914,71.09255324154509
28.547650738785915,77.00794679272546,28.507861745232802,77.20302313001041,REST_0165,4.833974364873581,29,2025-11-04 14:44:06,clear,RIDER_0065,828,4.841205494833266,74.47235375490703
28.468300451825584,77.3015544438167,28.776913130846513,77.18710204161272,REST_0166,3.8549885426669306,16,2025-10-13 23:35:06,clear,RIDER_0066,387,4.540833055551926,111.13764608761515
28.725819880238635,77.25506757419993,28.840677620152874,77.3179593500952,REST_0167,4.99394795573133,12,2025-09-27 19:24:06,cloudy,RIDER_0067,937,4.849148760047827,69.01718890778737
28.769298729066165,76.99275310404835,28.48575491149012,76.93125445864207,REST_0168,3.8852602936809597,38,2025-11-09 05:56:06,clear,RIDER_0068,595,4.722224696554841,128.45514936522696
28.557813671881675,76.86181151666533,28.573401109894,77.18204769791828,REST_0169,4.608669885006499,29,2025-09-07 06:08:06,cloudy,RIDER_0069,308,4.737922258765336,124.18939860902502
28.722416302011155,76.84308452726728,28.88505088216578,76.86066862571165,REST_0170,4.125588760357091,19,2025-09-19 10:36:06,clear,RIDER_0070,802,4.154527611408234,57.80015041065589
28.59756545380575,76.85656558673936,28.790393922989896,77.12876081393951,REST_0171,3.704366828066787,24,2025-10-04 22:02:06,clear,RIDER_0071,666,4.179632684972717,117.25840569654817
28.756603441641307,77.14972161671523,28.541295416268763,77.1503750414938,REST_0172,3.8827319199932058,21,2025-09-21 11:29:06,clear,RIDER_0072,676,4.180287242860946,89.13088581048764
28.499607637447024,76.83099730549739,28.681970884822242,76.9297423793605,REST_0173,4.5126771134321775,25,2025-09-01 10:30:06,light_rain,RIDER_0073,483,4.209168551392279,91.48386475080409
28.845107501318086,77.00215612497843,28.602163061424736,77.03501587799474,REST_0174,4.005584603054675,33,2025-09-19 20:52:06,clear,RIDER_0074,407,4.4180280743100875,145.60279700096527
28.54370479823279,77.25191982114855,28.644982588163565,77.29631573375029,REST_0175,4.406192330900717,28,2025-09-13 23:44:06,clear,RIDER_0075,297,4.315403286216991,58.62057716682506
28.583892993878074,76.97660889990922,28.577583095695353,76.88904543225178,REST_0176,3.8082965641534394,21,2025-10-12 18:56:06,clear,RIDER_0076,853,4.049096562479386,48.49854002139722
28.42904597604017,77.25798484630808,28.53966550926517,77.0607037185695,REST_0177,4.1728714582742015,34,2025-10-22 20:44:06,cloudy,RIDER_0077,770,4.7240544498903585,135.23051534309738
28.455756106160635,77.24728022292423,28.737381520695706,77.35963984272688,REST_0178,4.268368670426338,30,2025-10-09 00:31:06,clear,RIDER_0078,655,4.403236582529888,108.70027402081631
28.657930951356164,76.94749627957992,28.789270907543056,77.10246535661976,REST_0179,4.119176844971486,11,2025-11-05 02:27:06,clear,RIDER_0079,488,4.077952171995867,65.72019511864092
28.533796338363985,77.23729330805565,28.83697856137367,77.23508022709997,REST_0180,3.7968770470258906,39,2025-10-08 15:27:06,clear,RIDER_0080,591,4.78906112183653,124.63768239672288
28.817740112871096,77.24866598296326,28.477664983659093,77.29611962373333,REST_0181,4.1923302869101065,17,2025-11-12 11:20:06,clear,RIDER_0081,623,4.019548740350292,112.30721409640431
28.407346694327476,77.03847235540022,28.811427761822618,76.9222646249073,REST_0182,4.539350840808545,35,2025-10-16 23:03:06,clear,RIDER_0082,804,4.559859305580699,152.1161861797785
28.589547024335968,76.9262522902449,28.52740041223853,76.93093034131977,REST_0183,4.947358494238792,33,2025-10-23 08:00:06,clear,RIDER_0083,230,4.757181244588052,67.53263407363482
28.568672773384545,77.11276248413512,28.613668194955025,77.25515487365904,REST_0184,4.684282430716924,22,2025-09-24 13:42:06,clear,RIDER_0084,156,4.372587719121676,83.96923563745548
28.4096638154588,77.35283855280012,28.85072184292462,77.25198404290585,REST_0185,3.7422057222785696,38,2025-09-30 11:52:06,clear,RIDER_0085,611,4.5740720603134735,157.3782782558496
28.462184199500253,77.18377003945923,28.6272518004913,76.83610999238377,REST_0186,3.90905277470531,10,2025-09-20 11:54:06,light_rain,RIDER_0086,272,4.050688526927116,122.48398094372153
28.606821337459316,76.90375349857635,28.498531767022158,76.99349894441698,REST_0187,3.618235843180025,34,2025-11-12 09:15:06,clear,RIDER_0087,209,4.23704916133843,99.71933998140211
28.64643229222372,77.20965415484011,28.479934327618558,77.03911949514506,REST_0188,3.703474286390117,11,2025-11-22 14:07:06,clear,RIDER_0088,169,4.663585541076865,87.18085770243387
28.602144873627434,77.0563218163691,28.636491883326066,77.2974242420827,REST_0189,3.8760244473026715,23,2025-11-15 06:33:06,light_rain,RIDER_0089,929,4.79036001998296,94.71999201065657
28.665468839206046,77.15491727841322,28.781336211988275,77.05311735325785,REST_0190,3.79929104944733,13,2025-11-23 05:08:06,light_rain,RIDER_0090,388,4.114344558003245,70.39642855169816
28.69756583745284,77.24043842101386,28.898602571987148,77.35555733424195,REST_0191,3.820473876149955,15,2025-09-23 16:53:06,clear,RIDER_0091,826,4.966245776587888,75.06418742881098
28.404961910563916,77.10896841090867,28.79370431421545,77.3979646662844,REST_0192,3.846155339658932,22,2025-10-14 05:19:06,cloudy,RIDER_0092,930,4.3945171970840375,153.19503304923603
28.632047579726752,77.28839038474399,28.838505979471424,77.26843569941661,REST_0193,3.951018043675417,18,2025-09-20 11:16:06,light_rain,RIDER_0093,321,4.924589644401828,94.79631975708581
28.88174962044379,77.23329334758998,28.77391618046744,77.19983201374036,REST_0194,3.688379102940138,25,2025-10-16 16:16:06,clear,RIDER_0094,471,4.5396971360509015,58.88782479539149
28.659516140064774,77.16904400401111,28.84771755037805,77.03513829959228,REST_0195,3.9167524757274426,10,2025-11-14 04:22:06,clear,RIDER_0095,452,4.644052000009694,70.41847296068212
28.738771133729475,76.89047568949941,28.438146771656957,76.84022366763122,REST_0196,4.532617740923085,18,2025-11-10 14:19:06,cloudy,RIDER_0096,911,4.175922593270888,103.94305001467629
28.55593192895844,77.30156946654695,28.86496579949082,77.14388325383769,REST_0197,3.8546014997381866,33,2025-11-22 06:41:06,clear,RIDER_0097,853,4.884733213016586,138.57415226537682
28.78699568907638,77.3615433511919,28.598203076862827,77.0170229433264,REST_0198,3.757757641479031,37,2025-09-21 18:05:06,cloudy,RIDER_0098,828,4.087466769663615,154.70079056657892
28.786460740938058,76.88217907428557,28.86080711164022,77.01053884549941,REST_0199,3.601543493276691,16,2025-10-18 19:22:06,clear,RIDER_0099,549,4.987429060191916,72.43337982069208
28.66064802382707,77.09294467766006,28.437866418729737,77.21262555162566,REST_0200,4.249957229295558,27,2025-09-11 18:44:06,clear,RIDER_0100,640,4.391966998217403,90.85248160130362
28.888006911639604,76.9553332451823,28.757621478560566,77.07818361515798,REST_0201,4.762974091808415,39,2025-09-28 19:59:06,cloudy,RIDER_0101,282,4.164394602308187,120.15304376601807
28.462775107381326,77.25271398445534,28.7678443743351,77.25125630686287,REST_0202,3.5885249663956125,25,2025-09-20 23:18:06,cloudy,RIDER_0102,240,4.605740149532249,123.6483433710359
28.408473832444788,77.23297778160283,28.898455444648885,77.03890393361122,REST_0203,4.313489040857224,16,2025-10-18 20:29:06,heavy_rain,RIDER_0103,646,4.86570027808578,256.22792371214246
28.78507910587855,76.88453107234224,28.784427635344905,76.89051803129193,REST_0204,4.475928373133748,27,2025-10-18 00:08:06,cloudy,RIDER_0104,685,4.397095745633643,30.872527423867727
28.80357776868244,77.32621636275698,28.591286852907803,77.07680851571415,REST_0205,4.388692485168265,18,2025-10-31 10:53:06,clear,RIDER_0105,476,4.008592554090386,93.57873802735398
28.460103614560285,76.9085838383868,28.67862427580927,77.37060750859523,REST_0206,4.816434805348777,37,2025-11-02 11:48:06,clear,RIDER_0106,635,4.87226366760115,181.46686797325646
28.532791416479302,77.27835541538887,28.583275469083294,77.28091477746995,REST_0207,4.799593370312845,29,2025-09-19 10:16:06,clear,RIDER_0107,548,4.581321638933886,42.358296872625004
28.40877618168331,77.0741882157768,28.49800932265243,76.92344955304402,REST_0208,3.585961388792689,11,2025-09-30 23:58:06,cloudy,RIDER_0108,266,4.092867827814774,59.79162896031018
28.54665430539028,76.99696337613489,28.524251163751135,77.03478030098697,REST_0209,4.04141595383553,14,2025-10-23 16:55:06,clear,RIDER_0109,401,4.906035144020208,24.770968555787274
28.786570936959336,76.89494355760452,28.511005267137158,77.35667525713232,REST_0210,4.5062447457466295,18,2025-10-22 18:05:06,cloudy,RIDER_0110,338,4.773214666011126,158.92841843256764
28.65898026385629,76.90056855368798,28.674407665081606,76.87421943523594,REST_0211,4.928666983238797,13,2025-09-08 03:33:06,clear,RIDER_0111,98,4.532644826453798,19.660732024734948
28.574047796584143,77.19713433282054,28.853080317265945,76.95237014511896,REST_0212,4.707027194679578,25,2025-11-13 14:31:06,clear,RIDER_0112,228,4.446768753111202,115.31187946851588
28.585869647453165,77.13025823276827,28.8563633130442,76.95733358752314,REST_0213,3.764883965800729,30,2025-10-13 03:45:06,clear,RIDER_0113,739,4.705902014370345,113.44572601178393
28.400676812857732,76.87325125299074,28.427381888762913,77.14255972539719,REST_0214,3.918813256620949,33,2025-10-23 16:20:06,light_rain,RIDER_0114,585,4.362156933199906,103.39233129125012
28.549900263782618,76.867618716263,28.439949700475946,77.04643999182679,REST_0215,4.645390795435608,12,2025-10-21 02:50:06,cloudy,RIDER_0115,326,4.654850364423805,67.21306505602209
28.723229370818963,76.84338634486367,28.52255952858617,76.84792240439778,REST_0216,4.207212270909014,15,2025-11-05 18:46:06,clear,RIDER_0116,459,4.150906417241364,67.88451109958493
28.887097221908178,77.24626040842413,28.527529726234736,77.17750887274626,REST_0217,4.320953663033231,26,2025-09-09 10:31:06,clear,RIDER_0117,642,4.142431594911498,120.45375178379535
28.823530413491948,77.22712925113758,28.447444587619625,76.85944671871209,REST_0218,4.413469730263561,39,2025-10-01 19:57:06,clear,RIDER_0118,196,4.311060764802329,265.0711691900844
28.411797482322765,76.83505859451274,28.59423167058672,77.16384895918745,REST_0219,3.6549372765886092,28,2025-11-23 05:08:06,cloudy,RIDER_0119,756,4.885808166162188,131.6863472456702
28.84928030233742,77.13616204535819,28.693862696345644,77.10420502813562,REST_0220,4.783943050149881,17,2025-09-01 19:59:06,clear,RIDER_0120,510,4.85032838100422,86.08429394003642
28.791599206649312,76.85080569314562,28.68908110029973,77.09620119643519,REST_0221,4.79470165906509,19,2025-10-08 20:00:06,cloudy,RIDER_0121,627,4.492110904006831,127.76236812775322
28.79018806178549,77.34224746236536,28.671714840629296,76.84049774717954,REST_0222,4.202359166192551,19,2025-10-03 08:54:06,clear,RIDER_0122,986,4.5854755006443275,221.87624108461506
28.628997879501785,77.34427045150808,28.56933596244375,77.18353226813012,REST_0223,4.440267827750994,25,2025-08-28 01:08:06,clear,RIDER_0123,113,4.627597735522317,77.25762904342156
28.59900264647725,77.21893979388788,28.75322784265829,77.0587921551536,REST_0224,4.4898561800382355,15,2025-09-12 00:12:06,cloudy,RIDER_0124,414,4.373192894204195,77.43288010082865
28.551457864416594,77.35571335286367,28.813241970490534,77.04666367337141,REST_0225,3.784583877094826,35,2025-08-29 22:37:06,clear,RIDER_0125,529,4.701325005744379,138.35262584673458
28.43284742947718,77.28687181824822,28.573137133238703,77.15787083785112,REST_0226,3.668877242699419,39,2025-09-09 09:46:06,clear,RIDER_0126,466,4.608147620086454,121.11237239277106
